zone,state,lga,sector,ea,hhid,plotid,s11dq1,s11dq2,s11dq3,s11dq3b,s11dq4,s11dq5,s11dq5b,s11dq6,s11dq7,s11dq7b,s11dq8,s11dq9a,s11dq9b,s11dq10,s11dq11,s11dq11b,s11dq12,s11dq13a,s11dq13b,s11dq14,s11dq15,s11dq15b,s11dq16,s11dq17,s11dq18,s11dq18b,s11dq19,s11dq20,s11dq21,s11dq22,s11dq23,s11dq24,s11dq25a,s11dq25b,s11dq26,s11dq27,s11dq27b,s11dq28,s11dq29,s11dq30,s11dq30b,s11dq31,s11dq32,s11dq33,s11dq34,s11dq35,tracked_obs
4,1,110,2,76,10084,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10087,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10087,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10088,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10088,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10088,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10089,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10089,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,110,2,76,10089,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10091,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10091,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10091,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10091,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10091,5,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10092,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10092,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10094,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,500,5,,5500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10094,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,500,5,,5500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10096,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10096,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10096,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10097,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10097,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10099,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,10,1200,5,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10100,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10100,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,105,2,638,10100,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10102,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10102,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10102,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10103,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10103,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10105,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10106,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10106,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10107,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10107,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10107,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10108,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10108,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10108,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10109,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
4,1,108,2,904,10110,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20001,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20001,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20001,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20002,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20004,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20005,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,150,5,,4800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20005,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,50,150,5,,4800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20005,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,2,NA,N2,2,,50,150,5,,4800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20006,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20006,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20006,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20007,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,200,18000,5,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20007,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,250,27500,5,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20008,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20008,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20009,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20009,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20010,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20010,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N4,2,,25,2000,5,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,209,2,1040,20010,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N4,2,,25,2000,5,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20011,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20011,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20011,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20011,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20012,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20012,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20013,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,5500,5,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20013,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,5000,5,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20014,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20014,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20014,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20014,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20015,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N7,2,,200,21000,6,,200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20015,2,1,2,NA,,NA,NA,,1,1,,600,N5,,NA,1,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20015,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,4,NA,N7,1,,50,5000,6,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20016,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20016,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20017,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20017,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20017,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20018,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20018,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20018,3,1,1,2,,100,2,,2,NA,,NA,,,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20019,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,50,4000,6,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20019,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,50,4000,6,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20020,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,3,NA,N1,1,,200,400,5,,24000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20020,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,3,NA,N1,1,,100,200,5,,12000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,221,2,18,20020,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,3,NA,,1,,200,400,5,,24000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20021,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20021,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20022,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20023,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20023,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20024,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20024,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20024,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20025,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,2,NA,N5,1,,50,5000,6,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20025,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,4,NA,N5,1,,50,5000,6,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20025,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,11,NA,N6,1,,50,5000,5,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20026,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20027,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20028,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20028,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20028,3,1,1,2,,7.199999809265137,4,,2,NA,,NA,,,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20028,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
2,2,201,2,60,20029,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
