"zone","state","lga","sector","ea","hhid","plotid","s11dq1","s11dq1a","s11dq2","s11dq3","s11dq3_os","s11dq4a","s11dq4b","s11dq5","s11dq5_os","s11dq5a","s11dq5b","s11dq5c1","s11dq5c2","s11dq5d","s11dq5e","sect11dq6","sect11dq7","sect11dq8a","sect11dq8b","sect11dq9a","sect11dq9b","s11dq10","s11dq11","s11dq12","s11dq13a","s11dq13b","s11dq14","s11dq15","s11dq15_os","s11dq16a","s11dq16b","s11dq17","s11dq18","s11dq18_os","s11dq19","s11dq20","s11dq21","s11dq22","s11dq23","s11dq24","s11dq25a","s11dq25b","s11dq26","s11dq27","s11dq28a","s11dq28b","s11dq29","s11dq30","s11dq30_os","s11dq31","s11dq32","s11dq33","s11dq34","s11dq35","s11dq36","s11dq37a","s11dq37b","s11dq38a","s11dq38b","s11dq39","s11dq40","s11dq41"
3,18,1822,2,1654,180102,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",4,"CAMPA",4,1,20000,8,"TOYOTA CAR",2000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180103,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,6,,"N02",1,,150,1,500,6,,16800,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180103,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,6,,"N02",1,,100,1,300,6,,11200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180103,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,6,,"N02",4,"SUPER",50,1,100,6,,5500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180104,1,1,1,2,,,,,,,1,1,125,1,675,1250,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180104,2,1,1,2,,,,,,,1,1,75,1,3750,7000,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180104,3,1,1,2,,,,,,,1,1,100,1,500,10000,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180105,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",1,,1,1,300,6,,5500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180105,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,2,1,600,6,,9000,1,,,,2,,,,,,,,,,,,,,,1,40,1,0,,,,
3,18,1822,2,1654,180105,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",1,,1,1,300,6,,5500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180106,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,6,,"N01",1,,50,1,200,6,,5500,1,,,,1,6,,"N01",2,50,1,5100,6,,200,1,,,,1,400,1,0,,,,
3,18,1822,2,1654,180106,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,6,,"N01",1,,50,1,200,6,,5400,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180108,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,3,1,16500,6,,400,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180109,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",1,,100,1,400,5,,12000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1822,2,1654,180109,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",1,,200,1,800,5,,22000,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,18,1817,2,0,180110,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,0,5,,5000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,678,180111,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,100,5,,5500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,678,180111,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,150,1,600,5,,16500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,678,180111,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,100,1,400,5,,11400,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,678,180112,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,150,1,900,5,,16500,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,18,1814,2,678,180113,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,250,1,1400,5,,30000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,678,180117,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,8,1,1250,5,,54000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,0,180118,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,3,1,700,5,,15000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,0,180118,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,0,180118,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,18,1814,2,0,180120,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N03",1,,100,1,600,5,,11000,1,,,,2,,,,,,,,,,,,,,,1,2500,1,0,,,,
3,19,1943,2,668,190021,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2200,1,0,,,,
3,19,1943,2,668,190021,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1943,2,668,190022,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1943,2,668,190022,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1943,2,668,190023,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,900,1,0,,,,
3,19,1943,2,668,190023,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,750,1,0,,,,
3,19,1943,2,668,190024,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,100,1,200,5,,12000,1,,,,2,,,,,,,,,,,,,,,1,400,1,0,,,,
3,19,1943,2,668,190025,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,850,1,0,,,,
3,19,1943,2,668,190025,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,930,1,0,,,,
3,19,1943,2,668,190026,1,1,1,2,,,,,,,1,1,2,1,5000,5000,2,,,,,,,,1,1,,"N01",1,,100,1,500,4,,10000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1943,2,668,190026,2,1,1,2,,,,,,,1,2,2,1,5000,5000,2,,,,,,,,1,1,,"N02",2,,150,1,500,4,,15000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1943,2,668,190027,1,1,1,1,1,,50,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,5000,5,,200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1943,2,668,190027,2,1,1,1,2,,50,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,5000,5,,200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1943,2,668,190029,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N01",2,,8,1,100,6,,3600,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1943,2,668,190029,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1943,2,668,190030,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1600,1,0,,,,
3,19,1943,2,668,190030,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1200,1,0,,,,
3,19,1916,2,1516,190031,1,1,1,1,1,,50,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,5000,5,,100,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190031,2,1,1,1,2,,50,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,5000,5,,100,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190032,1,1,1,2,,,,,,,1,1,130,1,9000,15000,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190032,2,1,1,2,,,,,,,1,2,100,1,6000,10000,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190033,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N03",1,,50,1,1000,6,,6000,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1916,2,1516,190033,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N03",1,,50,1,1000,6,,6000,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1916,2,1516,190034,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,200,5,,5500,1,,,,2,,,,,,,,,,,,,,,1,1800,1,0,,,,
3,19,1916,2,1516,190034,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,200,5,,5500,1,,,,2,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1916,2,1516,190035,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,100,1,200,5,,10400,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1916,2,1516,190035,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,200,5,,5200,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1916,2,1516,190035,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,200,5,,5200,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1916,2,1516,190035,4,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N04",2,,50,1,200,5,,5200,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1916,2,1516,190036,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1916,2,1516,190036,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1916,2,1516,190036,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1916,2,1516,190037,1,1,1,2,,,,,,,2,,,,,,1,2,25,1,"N03",,100,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190037,2,1,1,2,,,,,,,2,,,,,,1,2,25,1,"N03",,100,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190038,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,25,1,50,5,,2000,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1916,2,1516,190038,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,25,1,50,5,,2000,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1916,2,1516,190039,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,800,1,0,,,,
3,19,1916,2,1516,190039,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,900,1,0,,,,
3,19,1916,2,1516,190040,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190040,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1916,2,1516,190040,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1901,2,640,190041,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,800,1,200,1,1200,"N02",500
3,19,1901,2,640,190041,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,950,1,300,1,1700,"N02",500
3,19,1901,2,640,190042,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,250,1,100,6,,16500,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1901,2,640,190042,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,200,1,100,6,,13200,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1901,2,640,190043,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,1000,1,2000,"N03",0
3,19,1901,2,640,190043,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,1000,1,2000,"N03",0
3,19,1901,2,640,190044,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,650,1,0,,,,
3,19,1901,2,640,190044,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,700,1,0,,,,
3,19,1901,2,640,190045,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,150,1,150,6,,10500,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1901,2,640,190045,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,150,1,150,6,,10500,1,,,,2,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1901,2,640,190046,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,0,4,,5200,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1901,2,640,190046,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,100,1,0,4,,6600,1,,,,2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1901,2,640,190047,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,100,1,300,5,,8000,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1901,2,640,190047,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,300,5,,4000,1,,,,2,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1901,2,640,190048,1,1,1,1,1,,100,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,100,1,10000,3,,200,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1901,2,640,190048,2,1,1,1,2,,50,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,4500,3,,100,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1901,2,640,190049,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,100,1,400,5,,12000,1,,,,2,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1901,2,640,190049,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,100,1,400,5,,12000,1,,,,2,,,,,,,,,,,,,,,1,1500,1,0,,,,
3,19,1901,2,640,190050,1,1,1,2,,,,,,,1,1,8,1,36000,4500,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1901,2,640,190050,2,1,1,2,,,,,,,1,2,7,1,31500,4500,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1937,2,432,190051,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5000,1,0,,,,
3,36,3611,2,0,190052,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,100,1,700,6,,25000,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1937,2,432,190053,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1937,2,432,190053,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1937,2,432,190054,1,1,1,2,,,,,,,2,,,,,,1,2,50,1,"N02",,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1937,2,432,190054,2,1,1,2,,,,,,,2,,,,,,1,2,50,1,"N02",,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1937,2,432,190054,3,1,1,2,,,,,,,2,,,,,,1,2,50,1,"N02",,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1937,2,432,190054,4,1,1,2,,,,,,,2,,,,,,1,2,50,1,"N02",,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1937,2,432,190056,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1937,2,432,190056,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1937,2,432,190059,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,350,1,150,1,2500,"N02",300
3,19,1937,2,432,190059,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,400,1,200,1,3000,"N02",350
3,19,1936,2,1994,190061,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,100,1,100,5,,12000,2,1000,2000,"N01",2,,,,,,,,,,,,,,,1,1000,1,0,,,,
3,19,1936,2,1994,190062,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1936,2,1994,190062,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,100,1,100,5,,11000,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1936,2,1994,190062,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1936,2,1994,190062,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1936,2,1994,190064,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,600,1,0,,,,
3,19,1936,2,1994,190064,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,520,1,0,,,,
3,19,1936,2,1994,190065,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,450,1,0,,,,
3,19,1936,2,1994,190065,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,470,1,0,,,,
3,19,1936,2,1994,190065,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,360,1,0,,,,
3,19,1936,2,1994,190066,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,100,5,,7000,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1936,2,1994,190066,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,100,5,,7000,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1936,2,1994,190066,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,100,5,,7000,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1936,2,1994,190066,4,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,100,5,,7000,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1936,2,1994,190067,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,100,1,200,5,,14000,1,,,,2,,,,,,,,,,,,,,,1,3000,1,0,,,,
3,19,1936,2,1994,190067,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,200,5,,7000,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1936,2,1994,190067,3,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,50,1,200,5,,7000,1,,,,2,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1936,2,1994,190068,1,1,1,1,2,,200,1,5,"CHEAP",2,,,,,,2,,,,,,,,1,1,,"N01",2,,200,1,23500,5,,400,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1936,2,1994,190068,2,1,1,1,1,,50,1,5,"CHEAP",2,,,,,,2,,,,,,,,1,1,,"N02",1,,50,1,5200,5,,100,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1936,2,1994,190069,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1936,2,1994,190069,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1936,2,1994,190070,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,3,,"N01",1,,3,1,300,3,,15000,1,,,,2,,,,,,,,,,,,,,,1,40,1,0,,,,
3,19,1936,2,1994,190070,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,3,,"N02",2,,3,1,300,3,,18000,1,,,,2,,,,,,,,,,,,,,,1,47,1,0,,,,
3,19,1902,2,52,190071,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1902,2,52,190071,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1902,2,52,190071,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1902,2,52,190072,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,20,1,0,4,,2500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1902,2,52,190072,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,20,1,0,4,,2500,1,,,,2,,,,,,,,,,,,,,,2,,,,,,,
3,19,1902,2,52,190073,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,0,,,,
3,19,1902,2,52,190074,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1902,2,52,190074,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1902,2,52,190075,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1902,2,52,190075,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1902,2,52,190076,1,1,1,1,2,,50,1,4,,2,,,,,,1,1,3,1,"N01",,2000,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1902,2,52,190076,2,1,1,1,1,,50,1,4,,2,,,,,,1,2,3,1,"N02",,2000,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
3,19,1902,2,52,190077,1,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,160,1,0,4,,20000,1,,,,2,,,,,,,,,,,,,,,1,7000,1,0,,,,
3,19,1902,2,52,190077,2,1,1,2,,,,,,,2,,,,,,2,,,,,,,,1,1,,"N02",2,,120,1,0,4,,15000,1,,,,2,,,,,,,,,,,,,,,1,200,1,0,,,,
3,19,1902,2,52,190078,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,1,0,,,,
3,19,1902,2,52,190078,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,250,1,0,,,,
3,19,1902,2,52,190079,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000,1,1000,1,800,"N02",200
3,19,1902,2,52,190079,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1500,1,1000,1,800,"N02",200
3,19,1902,2,52,190080,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500,1,150,1,1200,"N02",300
3,19,1914,2,934,190081,1,1,1,1,1,,25,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,25,1,150,5,,750,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
3,19,1914,2,934,190081,2,1,1,1,1,,25,1,4,,2,,,,,,2,,,,,,,,1,1,,"N02",1,,25,1,150,5,,750,1,,,,2,,,,,,,,,,,,,,,1,500,1,0,,,,
