"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s7q01","pp_s7q02","pp_s7q03","pp_s7q04","pp_s7q05","pp_s7q06","pp_s7q06_1","pp_s7q07","pp_s7q08","pp_s7q09","pp_s7q10_a","pp_s7q10_b","pp_s7q11","pp_s7q12","pp_s7q12a","pp_s7q12b","pp_s7q12c","pp_s7q12d","pp_s7q12e","pp_s7q13","pp_s7q14","pp_s7q15","pp_s7q15a","pp_s7q15b","pp_s7q16a","pp_s7q16b","pp_s7q16b_2","pp_s7q16b_3","pp_s7q16c_a","pp_s7q16c_b","pp_s7q16c_c","pp_s7q17","pp_s7q18_a","pp_s7q18_b","pp_s7q19","pp_s7q20_a","pp_s7q20_b","pp_s7q20_c","pp_s7q20a","pp_s7q20b_a","pp_s7q20b_b","pp_s7q20b_c","pp_s7q20c","pp_s7q20d","pp_s7q20e","pp_s7q20f","pp_s7q21","pp_s7q21b","pp_s7q22","pp_s7q23_a","pp_s7q23_b","pp_s7q23_c","pp_s7q24","pp_s7q25","pp_s7q26","pp_s7q27","pp_s7q28","pp_s7q29","pp_s7q30","pp_s7q31","pp_s7q32","pp_s7q33","obs","STRUCTURE_ERROR","hh_saq01","hh_saq02","hh_saq03","hh_saq04","hh_saq05","hh_saq06","hh_saq07","hh_saq08"
"0102010020710701","01020100207107","010201088800207107",1,3320.48193359375,"01020100207",1,2,1,2,7,107,1,1,2,3,2,2,1,1,,2,3,6,,2,,2,5,4,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,3,6,,,,3,3,2,2,1,1,2,2,1,2,1,,1,2,1,8,88,2,7,107
"0102010020712201","01020100207122","010201088800207122",1,3320.48193359375,"01020100207",1,2,1,2,7,122,1,2,2,3,2,2,2,,2,2,3,6,,2,,2,5,4,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,20,1,9,,2,,,,,2,,2,1,1,6,,,,3,3,1,4,1,1,4,1,1,4,1,,1,2,1,8,88,2,7,122
"0102010020713701","01020100207137","010201088800207137",1,3320.48193359375,"01020100207",1,2,1,2,7,137,1,1,2,3,2,2,1,1,,2,1,6,,2,,2,3,2,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2007,20,1,9,,2,,,,,2,,2,3,3,6,,,,3,3,3,5,5,3,4,5,3,4,1,,1,2,1,8,88,2,7,137
"0102020080200201","01020200802002","010202088800802002",1,3558.80615234375,"01020200802",1,2,2,8,2,2,1,1,1,,1,,2,,2,1,,1,,1,2,1,11,9,2,,50,0,50,0,0,0,50,0,0,,,,1,10,2007,14,11,1,2,2,,,,,2,,2,3,5,3,4,2,3,3,3,5,3,5,3,4,5,5,5,1,,1,2,2,8,88,8,2,2
"0102020080201701","01020200802017","010202088800802017",1,3558.80615234375,"01020200802",1,2,2,8,2,17,1,1,1,,1,,2,,3,1,,1,,1,6,1,10,7,2,,50,0,50,0,0,0,50,0,0,,,,1,12,2007,10,2,7,1,2,,,,,2,,2,5,5,1,4,2,6,3,3,5,4,5,1,4,5,5,5,1,,1,2,2,8,88,8,2,17
"0102020080202801","01020200802028","010202088800802028",1,3558.80615234375,"01020200802",1,2,2,8,2,28,1,1,1,,1,,2,,3,1,,1,,1,2,1,6,5,2,,50,25,25,0,0,25,25,0,0,,,,2,,,,,,,2,,,,,2,,2,1,1,1,4,2,7,3,3,1,1,1,1,1,1,1,1,1,,1,2,2,8,88,8,2,28
"0102020080203301","01020200802033","010202088800802033",1,3558.80615234375,"01020200802",1,2,2,8,2,33,1,1,1,,1,,2,,3,1,,1,1,2,,1,11,9,2,,100,5,5,0,0,50,50,0,0,,,,1,12,2007,10,7,2,1,2,,,,,2,,2,5,5,1,4,2,6,3,3,5,2,5,1,2,5,5,5,1,,1,2,2,8,88,8,2,33
"0102020080204801","01020200802048","010202088800802048",1,3558.80615234375,"01020200802",1,2,2,8,2,48,1,1,1,,1,,2,,4,1,,1,,1,2,1,11,9,2,,50,25,25,0,0,25,25,0,0,,,,1,12,2007,9,7,2,1,2,,,,,2,,2,1,5,1,4,2,5,3,3,5,4,5,1,4,5,5,5,1,,1,2,2,8,88,8,2,48
"0102020080206301","01020200802063","010202088800802063",1,3558.80615234375,"01020200802",1,2,2,8,2,63,1,1,1,,1,,2,,3,1,,1,,2,,2,15,14,2,,150,75,75,0,0,63,63,0,0,1,,,1,11,2007,9,1,2,7,2,,,,,2,,2,3,5,2,,,,3,3,2,2,2,2,2,5,5,5,1,,1,2,2,8,88,8,2,63
"0102020080207801","01020200802078","010202088800802078",1,3558.80615234375,"01020200802",1,2,2,8,2,78,1,1,1,,1,,2,,3,1,,1,,2,,2,14,11,2,,200,100,100,0,0,100,100,0,0,,,,1,12,2007,10,1,7,2,2,,,,,2,,2,5,5,1,2,4,5,3,3,5,1,5,5,2,5,5,5,1,,1,2,2,8,88,8,2,78
"0102020080210801","01020200802108","010202088800802108",1,3558.80615234375,"01020200802",1,2,2,8,2,108,1,1,1,,1,,2,,2,1,,1,,2,,2,11,10,2,,100,50,50,0,0,50,50,0,0,,,,1,11,2007,8,7,2,1,2,,,,,2,,2,1,5,1,5,4,2,3,3,5,1,5,1,2,5,5,5,1,,1,2,2,8,88,8,2,108
"0102020080212001","01020200802120","010202088800802120",1,397.631958007813,"01020200802",1,2,2,8,2,120,1,1,1,,1,,2,,2,1,,5,,0,6,0,4,3,2,,20,8,12,0,0,8,12,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,2,,,,3,3,2,2,2,2,2,2,2,2,1,,1,2,2,8,88,8,2,120
"0102020080212401","01020200802124","010202088800802124",1,3558.80615234375,"01020200802",1,2,2,8,2,124,1,1,1,,1,,2,,3,1,,1,,2,,2,11,9,2,,100,50,50,0,0,50,50,0,0,,,,1,12,2007,8,2,7,1,2,,,,,2,,2,5,5,1,4,2,7,3,3,5,2,5,1,2,5,5,5,1,,1,2,2,8,88,8,2,124
"0102020080213901","01020200802139","010202088800802139",1,3558.80615234375,"01020200802",1,2,2,8,2,139,1,1,2,3,1,,2,,2,1,,6,,0,6,0,6,5,2,,0,0,0,0,0,0,0,0,0,,,,1,12,2007,12,7,2,1,2,,,,,2,,2,2,2,2,,,,3,3,2,2,2,2,2,2,2,2,1,,1,2,2,8,88,8,2,139
"0102030100100201","01020301001002","010203088801001002",1,3237.32836914063,"01020301001",1,2,3,10,1,2,1,1,1,,1,,2,,3,1,,4,,2,,2,14,13,2,,100,50,50,0,0,50,50,0,0,,,,1,8,2007,10,3,1,7,2,,,,,2,,2,1,5,1,7,9,3,3,3,5,5,5,1,2,5,5,5,1,,1,2,3,8,88,10,1,2
"0102030100101701","01020301001017","010203088801001017",1,3237.32836914063,"01020301001",1,2,3,10,1,17,1,1,1,,1,,2,,2,1,,4,,0,1,0,3,2,2,,6,3,3,0,0,3,3,0,0,,,,1,6,2005,10,1,3,8,2,,,,,2,,2,2,2,2,,,,1,3,2,2,2,2,2,2,2,2,1,,1,2,3,8,88,10,1,17
"0102030100103201","01020301001032","010203088801001032",1,3237.32836914063,"01020301001",1,2,3,10,1,32,1,1,1,,1,,2,,2,2,5,4,,0,7,0,4,3,2,,8,3,5,0,0,3,5,0,0,,,,2,,,,,,,2,,,,,2,,2,2,6,7,,,,1,3,6,6,6,6,6,6,6,6,1,,1,2,3,8,88,10,1,32
"0102030100104701","01020301001047","010203088801001047",1,3237.32836914063,"01020301001",1,2,3,10,1,47,1,1,2,3,2,2,2,,2,1,,6,,0,6,0,8,7,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,10,1,7,3,2,,,,,2,,2,2,5,5,,,,1,3,5,4,5,3,4,5,5,4,1,,1,2,3,8,88,10,1,47
"0102030100106201","01020301001062","010203088801001062",1,3237.32836914063,"01020301001",1,2,3,10,1,62,1,1,1,,1,,2,,6,1,,1,,1,2,1,7,6,2,,50,25,25,0,0,25,25,0,0,,,,2,,,,,,,2,,,,,2,,2,5,5,1,3,9,,1,1,5,2,5,3,2,5,5,5,1,,1,2,3,8,88,10,1,62
"0102030100108001","01020301001080","010203088801001080",1,3237.32836914063,"01020301001",1,2,3,10,1,80,1,1,1,,1,,2,,2,1,,4,,1,2,1,2,1,2,,14,7,7,0,0,7,7,0,0,,,,1,7,2007,10,1,3,8,2,,,,,2,,2,5,5,5,,,,3,3,5,6,5,3,4,6,5,5,1,,1,2,3,8,88,10,1,80
"0102030100109501","01020301001095","010203088801001095",1,3237.32836914063,"01020301001",1,2,3,10,1,95,1,1,2,3,2,2,2,,2,2,5,6,,0,1,0,6,5,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,2,,,,1,3,2,2,2,2,2,2,2,2,1,,1,2,3,8,88,10,1,95
"0102030100109701","01020301001097","010203088801001097",1,1126.91821289063,"01020301001",1,2,3,10,1,97,1,1,2,3,2,2,2,,2,1,,6,,0,1,0,7,6,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,1,2,6,5,,,,1,1,5,2,6,6,6,5,5,5,1,,1,2,3,8,88,10,1,97
"0102030100111101","01020301001111","010203088801001111",1,3237.32836914063,"01020301001",1,2,3,10,1,111,1,1,1,,1,,2,,3,1,,4,,2,,2,9,6,2,,20,10,10,0,0,10,10,0,0,,,,1,7,2007,15,1,3,11,2,,,,,2,,2,5,3,1,3,4,,1,3,5,4,5,3,4,5,5,5,1,,1,2,3,8,88,10,1,111
"0102030100112801","01020301001128","010203088801001128",1,3237.32836914063,"01020301001",1,2,3,10,1,128,1,1,1,,1,,2,,6,1,,4,,1,2,1,7,6,1,3,50,25,25,0,0,25,25,0,0,,,,1,6,2006,5,1,8,7,2,,,,,2,,2,1,1,1,3,5,7,1,1,5,2,5,1,4,5,5,4,1,,1,2,3,8,88,10,1,128
"0102030100114501","01020301001145","010203088801001145",1,3237.32836914063,"01020301001",1,2,3,10,1,145,1,1,1,,1,,2,,3,1,,4,,2,,2,10,9,2,,68,34,34,0,0,34,34,0,0,,,,1,7,2007,5,1,8,7,2,,,,,2,,2,5,3,1,9,3,,3,3,5,2,5,3,2,5,5,5,1,,1,2,3,8,88,10,1,145
"0102030100115201","01020301001152","010203088801001152",1,1126.91821289063,"01020301001",1,2,3,10,1,152,1,1,2,3,2,2,2,,2,2,5,6,,0,6,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,6,7,,,,3,3,7,6,6,6,6,6,6,6,1,,1,2,3,8,88,10,1,152
"0102040170200201","01020401702002","010204088801702002",1,4059.95434570313,"01020401702",1,2,4,17,2,2,1,1,1,,1,,2,,6,2,4,4,,2,,2,8,7,2,,50,25,25,0,25,25,25,25,0,,,,1,6,2007,15,1,12,,2,,,,,1,2,2,1,2,1,3,2,,1,3,2,2,1,1,2,2,2,1,1,,1,2,4,8,88,17,2,2
"0102040170200501","01020401702005","010204088801702005",1,830.984802246094,"01020401702",1,2,4,17,2,5,1,2,2,7,2,7,2,,6,2,5,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,6,6,,,,1,1,6,6,6,6,6,6,6,6,1,,1,2,4,8,88,17,2,5
"0102040170201801","01020401702018","010204088801702018",1,4059.95434570313,"01020401702",1,2,4,17,2,18,1,1,1,,1,,2,,6,2,2,1,,2,,2,9,7,2,,100,50,50,0,0,50,50,0,0,,,,1,7,2007,6,2,3,,1,8,4,3,26,1,2,2,1,1,1,2,3,,3,3,1,2,1,2,2,5,5,5,1,,1,2,4,8,88,17,2,18
"0102040170203301","01020401702033","010204088801702033",1,4059.95434570313,"01020401702",1,2,4,17,2,33,1,1,1,,1,,2,,3,1,,1,,2,,2,6,5,2,,100,50,50,0,0,50,50,0,0,,,,1,11,2007,2,2,,,2,,,,,2,,2,3,1,1,6,2,3,3,3,1,1,5,3,2,5,5,5,1,,1,2,4,8,88,17,2,33
"0102040170204801","01020401702048","010204088801702048",1,4059.95434570313,"01020401702",1,2,4,17,2,48,1,1,1,,1,,2,,2,1,,1,,2,,2,5,4,2,,50,25,25,0,25,25,25,0,0,,,,1,7,2007,5,3,2,,1,6,6,7,26,1,2,2,1,3,1,2,3,,1,3,1,3,1,2,2,1,2,2,1,,1,2,4,8,88,17,2,48
"0102040170206301","01020401702063","010204088801702063",1,4059.95434570313,"01020401702",1,2,4,17,2,63,1,1,1,,1,,2,,2,2,1,1,,1,2,2,3,2,1,3,25,13,13,0,0,13,13,0,0,,,,1,8,2007,5,3,1,,1,3,8,,16,1,2,2,1,2,2,,,,1,3,1,2,1,1,2,1,1,1,1,,1,2,4,8,88,17,2,63
"0102040170207801","01020401702078","010204088801702078",1,4059.95434570313,"01020401702",1,2,4,17,2,78,1,1,1,,1,,2,,2,1,,1,,1,6,1,8,6,2,,50,25,50,0,0,25,50,0,0,,,,1,5,2007,2,5,2,10,2,,,,,2,,2,1,2,1,2,5,6,3,1,5,3,5,2,2,5,5,2,1,,1,2,4,8,88,17,2,78
"0102040170209301","01020401702093","010204088801702093",1,4059.95434570313,"01020401702",1,2,4,17,2,93,1,1,1,,1,,1,1,,1,,1,,1,2,1,5,4,2,,100,50,50,0,0,50,50,0,0,,,,1,7,2007,21,9,2,,1,8,6,,26,1,2,2,1,2,1,2,3,,3,3,1,2,1,1,2,1,2,2,1,,1,2,4,8,88,17,2,93
"0102040170210801","01020401702108","010204088801702108",1,4059.95434570313,"01020401702",1,2,4,17,2,108,1,1,1,,1,,2,,2,1,,1,,2,,2,8,6,2,,100,50,50,0,0,50,50,0,0,,,,2,,,,,,,2,,,,,2,,2,3,4,3,2,6,7,3,3,1,3,1,4,4,3,3,3,1,,1,2,4,8,88,17,2,108
"0102040170212301","01020401702123","010204088801702123",1,4059.95434570313,"01020401702",1,2,4,17,2,123,1,1,2,1,2,2,2,,2,1,,6,,1,6,1,3,2,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,14,1,3,7,2,,,,,2,,2,1,2,6,,,,2,3,5,1,5,1,2,5,5,5,1,,1,2,4,8,88,17,2,123
"0102040170213801","01020401702138","010204088801702138",1,4059.95434570313,"01020401702",1,2,4,17,2,138,1,1,1,,1,,2,,6,1,,1,,2,,0,10,7,2,,50,25,25,0,0,25,25,0,0,,,,2,,,,,,,2,,,,,2,,2,1,2,1,6,2,8,3,3,5,1,5,3,3,2,2,2,1,,1,2,4,8,88,17,2,138
"0102040170214901","01020401702149","010204088801702149",1,830.984802246094,"01020401702",1,2,4,17,2,149,1,2,2,7,2,7,2,,3,2,5,6,6,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,6,6,,,,,1,6,6,6,6,6,6,6,6,1,,1,2,4,8,88,17,2,149
"0102060130100201","01020601301002","010206088801301002",1,3835.10131835938,"01020601301",1,2,6,13,1,2,1,2,2,7,2,7,2,,6,2,5,6,,0,,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,6,8,88,13,1,2
"0102060130101801","01020601301018","010206088801301018",1,3835.10131835938,"01020601301",1,2,6,13,1,18,1,1,1,,1,,2,,2,1,,4,,0,1,0,6,5,2,,50,25,25,0,0,25,25,0,0,,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,4,8,3,3,5,1,5,1,1,5,5,5,1,,1,2,6,8,88,13,1,18
"0102060130103301","01020601301033","010206088801301033",1,3835.10131835938,"01020601301",1,2,6,13,1,33,1,1,1,,1,,2,,1,1,,4,,1,2,1,11,9,2,,75,38,37,0,0,38,37,0,0,,,,1,6,2007,10,1,3,4,2,,,,,2,,2,5,5,5,,,,3,3,5,5,5,5,2,5,5,2,1,,1,2,6,8,88,13,1,33
"0102060130105001","01020601301050","010206088801301050",1,3835.10131835938,"01020601301",1,2,6,13,1,50,1,1,1,,1,,2,,5,1,,4,,1,2,1,13,11,2,,150,50,50,0,0,50,50,0,0,,,,1,6,2007,20,1,3,4,2,,,,,2,,2,5,5,1,1,4,8,3,3,5,5,5,5,2,5,5,2,1,,1,2,6,8,88,13,1,50
"0102060130106601","01020601301066","010206088801301066",1,3835.10131835938,"01020601301",1,2,6,13,1,66,1,1,1,,1,,2,,1,1,,4,,0,6,0,10,9,2,,50,0,50,0,0,0,50,0,0,,,,2,,,,,,,2,,,,,2,,2,2,6,2,,,,3,3,2,2,6,6,6,2,6,6,1,,1,2,6,8,88,13,1,66
"0102060130108101","01020601301081","010206088801301081",1,3835.10131835938,"01020601301",1,2,6,13,1,81,1,1,1,,1,,2,,5,1,,4,,0,1,0,6,5,2,,100,50,50,0,0,50,50,0,0,,,,1,6,2006,5,1,3,7,2,,,,,2,,2,5,2,2,,,,3,3,5,2,5,5,2,5,5,2,1,,1,2,6,8,88,13,1,81
"0102060130109701","01020601301097","010206088801301097",1,3835.10131835938,"01020601301",1,2,6,13,1,97,1,1,1,,1,,2,,1,1,,4,,2,,2,9,8,2,,150,75,75,0,0,75,75,0,0,,,,2,,,,,,,2,,,,,2,,2,5,5,1,2,4,8,3,3,5,5,5,5,2,5,5,2,1,,1,2,6,8,88,13,1,97
"0102060130113401","01020601301134","010206088801301134",1,3835.10131835938,"01020601301",1,2,6,13,1,134,1,1,2,7,1,,2,,2,1,,6,,0,1,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2007,5,7,3,,2,,,,,2,,2,2,6,6,,,,3,3,2,2,6,6,6,2,6,6,1,,1,2,6,8,88,13,1,134
"0102060130113601","01020601301136","010206088801301136",1,208.429428100586,"01020601301",1,2,6,13,1,136,1,1,1,,1,,2,,5,1,,4,,0,6,0,3,2,2,,150,75,75,0,0,75,75,0,0,,,,1,6,2007,3,3,4,11,2,,,,,2,,2,1,1,5,,,,3,3,5,5,5,2,2,5,5,2,1,,1,2,6,8,88,13,1,136
"0102060130116201","01020601301162","010206088801301162",1,3835.10131835938,"01020601301",1,2,6,13,1,162,1,1,1,,1,,2,,2,1,,4,,1,3,1,5,3,2,,50,25,25,0,0,25,25,0,0,,,,1,7,2007,20,1,3,11,2,,,,,2,,2,1,1,1,8,,,3,3,5,5,5,1,1,5,5,2,1,,1,2,6,8,88,13,1,162
"0102060130118001","01020601301180","010206088801301180",1,208.429428100586,"01020601301",1,2,6,13,1,180,1,2,2,7,1,,2,,2,1,,6,,0,6,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,20,2,3,7,2,,,,,2,,2,2,6,6,,,,3,3,2,2,6,6,6,2,6,6,1,,1,2,6,8,88,13,1,180
"0102070010102701","01020700101027","010207010100101027",2,2459.8681640625,"01020700101",1,2,7,1,1,27,1,2,1,,1,,2,,4,1,,4,,0,1,0,2,1,2,,6300,25,38,0,0,25,38,0,0,,,,1,11,2007,10,2,7,,2,,,,,2,,2,5,5,2,,,,3,3,5,2,5,1,2,5,5,2,1,,1,2,7,1,1,1,1,27
"0102070010105701","01020700101057","010207010100101057",2,2459.8681640625,"01020700101",1,2,7,1,1,57,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,7,1,1,1,1,57
"0102070010108701","01020700101087","010207010100101087",2,2459.8681640625,"01020700101",1,2,7,1,1,87,1,1,1,,2,5,2,,4,2,5,4,,0,1,0,8,7,2,,75,38,37,0,0,38,370,0,0,,,,1,11,2007,2,7,2,,2,,,,,2,,2,1,6,1,3,,,3,1,5,2,6,6,6,5,6,6,1,,1,2,7,1,1,1,1,87
"0102070010111701","01020700101117","010207010100101117",2,2459.8681640625,"01020700101",1,2,7,1,1,117,1,2,1,,1,,2,,6,2,5,5,,0,5,0,2,1,2,,2,1,1,0,0,1,1,0,0,,,,2,,,,,,,2,,,,,2,,2,5,5,5,,,,3,3,5,2,5,1,2,5,5,2,1,,1,2,7,1,1,1,1,117
"0102070010117701","01020700101177","010207010100101177",2,2459.8681640625,"01020700101",1,2,7,1,1,177,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,7,1,1,1,1,177
"0102070010123701","01020700101237","010207010100101237",2,2459.8681640625,"01020700101",1,2,7,1,1,237,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,7,1,1,1,1,237
"0102070010126701","01020700101267","010207010100101267",2,2459.8681640625,"01020700101",1,2,7,1,1,267,1,2,2,7,2,7,2,,6,2,5,6,,,,,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,7,1,1,1,1,267
"0102070010129702","01020700101297","010207010100101297",2,2459.8681640625,"01020700101",1,2,7,1,1,297,2,2,2,7,2,5,2,,2,2,5,6,,0,5,0,4,3,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,4,5,12,,2,,,,,2,,2,2,2,2,,,,3,3,2,2,2,2,2,2,2,2,1,,1,2,7,1,1,1,1,297
"0102070010132701","01020700101327","010207010100101327",2,2459.8681640625,"01020700101",1,2,7,1,1,327,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,7,1,1,1,1,327
"0102070010135701","01020700101357","010207010100101357",2,2459.8681640625,"01020700101",1,2,7,1,1,357,1,2,2,7,2,7,2,,6,2,5,6,,,,,1,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,7,1,1,1,1,357
"0102080060300401","01020800603004","010208088800603004",1,2757.5478515625,"01020800603",1,2,8,6,3,4,1,1,1,,2,1,2,,4,2,3,1,,0,6,0,11,7,2,,25,13,13,0,0,13,13,0,0,,,,1,6,2007,12,7,3,,2,,,,,2,,2,3,3,3,2,8,,3,3,5,2,5,3,2,5,5,2,1,,1,2,8,8,88,6,3,4
"0102080060301901","01020800603019","010208088800603019",1,2757.5478515625,"01020800603",1,2,8,6,3,19,1,1,1,,2,2,2,,2,1,,1,,0,1,0,7,6,2,,25,0,25,0,0,0,25,0,0,,,,1,6,2007,5,1,3,2,2,,,,,2,,2,5,5,1,,,,3,3,5,2,5,3,2,5,5,5,1,,1,2,8,8,88,6,3,19
"0102080060302901","01020800603029","010208088800603029",1,2757.5478515625,"01020800603",1,2,8,6,3,29,1,1,2,3,2,2,2,,2,2,1,6,,1,2,1,9,8,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,2,,,,3,3,5,2,5,2,2,5,5,2,1,,1,2,8,8,88,6,3,29
"0102080060303401","01020800603034","010208088800603034",1,2757.5478515625,"01020800603",1,2,8,6,3,34,1,1,1,,2,1,2,,4,2,2,4,,2,,2,5,4,2,,25,0,25,0,0,0,25,0,0,,,,1,6,2007,9,3,2,,2,,,,,2,,2,1,4,1,2,8,,3,3,5,4,5,1,4,6,5,5,1,,1,2,8,8,88,6,3,34
"0102080060304901","01020800603049","010208088800603049",1,2757.5478515625,"01020800603",1,2,8,6,3,49,1,1,1,,1,,2,,5,1,,4,,2,,2,10,9,2,,100,50,50,0,0,50,50,0,0,,,,1,6,2007,10,1,3,11,2,,,,,2,,2,1,2,5,,,,3,3,5,2,5,1,2,6,5,2,1,,1,2,8,8,88,6,3,49
"0102080060306401","01020800603064","010208088800603064",1,2757.5478515625,"01020800603",1,2,8,6,3,64,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,8,8,88,6,3,64
"0102080060307901","01020800603079","010208088800603079",1,2757.5478515625,"01020800603",1,2,8,6,3,79,1,1,2,3,2,7,2,,2,2,5,6,,1,6,1,15,13,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,6,6,,,,1,3,1,7,6,6,6,1,6,6,1,,1,2,8,8,88,6,3,79
"0102080060309401","01020800603094","010208088800603094",1,2757.5478515625,"01020800603",1,2,8,6,3,94,1,1,1,,2,4,2,,1,2,1,1,,1,2,1,6,4,2,,25,13,13,0,0,13,13,0,0,,,,1,6,2007,12,1,4,11,2,,,,,2,,2,3,3,3,2,4,9,3,2,5,4,5,3,4,5,5,5,1,,1,2,8,8,88,6,3,94
"0102080060310901","01020800603109","010208088800603109",1,2757.5478515625,"01020800603",1,2,8,6,3,109,1,1,2,3,2,7,2,,2,2,3,6,,2,,2,7,6,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,7,2,6,,,,3,3,2,2,2,2,2,2,2,2,1,,1,2,8,8,88,6,3,109
"0102080060312401","01020800603124","010208088800603124",1,2757.5478515625,"01020800603",1,2,8,6,3,124,1,1,1,,2,2,2,,2,2,3,4,,2,,2,11,9,2,,25,13,13,0,0,13,13,0,0,,,,2,,,,,,,2,,,,,2,,2,3,3,3,2,8,,3,3,2,3,2,3,3,2,2,2,1,,1,2,8,8,88,6,3,124
"0102080060314001","01020800603140","010208088800603140",1,2757.5478515625,"01020800603",1,2,8,6,3,140,1,1,2,3,2,2,2,,2,2,3,6,,1,2,1,9,8,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,7,2,2,,,,3,3,5,2,5,2,2,5,5,5,1,,1,2,8,8,88,6,3,140
"0102080060318001","01020800603180","010208088800603180",1,340.820526123047,"01020800603",1,2,8,6,3,180,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,1,2,8,8,88,6,3,180
"0102090060200601","01020900602006","010209088800602006",1,3316.28637695313,"01020900602",1,2,9,6,2,6,1,1,1,,1,,1,1,,1,,1,,0,7,0,10,9,2,,50,25,25,0,0,25,25,0,0,,,,1,7,2004,5,8,3,1,2,,,,,2,,2,1,5,1,3,2,5,3,3,5,2,5,1,2,5,5,2,1,,1,2,9,8,88,6,2,6
"0102090060202401","01020900602024","010209088800602024",1,3316.28637695313,"01020900602",1,2,9,6,2,24,1,1,1,,1,,2,,6,1,,1,,2,,2,8,7,2,,100,50,50,0,0,25,25,0,0,4,,,1,7,2007,10,3,8,4,2,,,,,2,,2,1,5,1,2,3,6,3,3,5,4,5,1,4,5,5,4,1,,1,2,9,8,88,6,2,24
"0102090060204301","01020900602043","010209088800602043",1,3316.28637695313,"01020900602",1,2,9,6,2,43,1,1,2,2,1,,2,,6,1,,6,,2,,2,11,10,2,,0,0,0,0,0,0,0,0,0,,,,1,7,2003,10,8,4,3,2,,,,,2,,2,1,5,1,2,5,4,3,1,5,5,5,1,2,5,5,5,1,,1,2,9,8,88,6,2,43
"0102090060206301","01020900602063","010209088800602063",1,3316.28637695313,"01020900602",1,2,9,6,2,63,1,1,1,,1,,2,,2,1,,1,,1,2,1,6,5,2,,50,25,25,0,0,25,25,0,0,,,,1,8,2006,5,8,4,3,2,,,,,2,,2,1,5,1,2,3,4,3,3,5,2,5,1,2,5,5,2,1,,1,2,9,8,88,6,2,63
