"household_id2","ea_id2","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","pop_density","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","srtm","twi","srtm_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2015_tot","h2015_wetQ","h2015_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2015_eviarea","h2015_evimax","h2015_grn","h2015_sen","lat_dd_mod","lon_dd_mod"
"040707088802702081","040707088802702",1,3,3,496,68,"100-200",196,195,848,166,424,65,20,323,1651,16,3,1,1,1,1,1,1,1,800,390,16,1096,439,13,40,0.428,196,263,35,0.416,191,258,8.11332653211,38.7753045688
"040707088802702097","040707088802702",1,3,3,496,68,"100-200",196,195,848,166,424,65,20,323,1651,14,3,1,1,1,1,1,1,1,801,390,16,1097,440,13,40,0.428,196,263,35,0.416,191,258,8.11332653211,38.7753045688
"040707088802702112","040707088802702",4,5,5,495,68,"100-200",197,196,831,163,416,46,30,323,1642,0,3,1,1,1,1,1,1,1,812,394,16,1152,453,13,40,0.428,196,263,35,0.416,191,258,8.11332653211,38.7753045688
"040707088802702127","040707088802702",1,3,3,496,68,"100-200",196,195,852,168,428,66,20,323,1654,15,3,1,1,1,1,1,1,1,800,390,16,1094,439,13,40,0.428,196,263,35,0.416,191,258,8.11332653211,38.7753045688
"040707088802702143","040707088802702",3,4,4,495,69,"100-200",196,196,841,165,421,63,14,323,1641,0,3,1,1,1,1,1,1,1,809,393,16,1135,448,13,40,0.428,196,263,35,0.416,191,258,8.11332653211,38.7753045688
"040712088802302004","040712088802302",15,25,36,477,57,"100-200",188,182,943,232,578,62,30,323,1910,13,8,1,1,1,3,1,1,4,684,412,17,643,447,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302019","040712088802302",15,25,36,476,56,"100-200",188,182,943,232,578,60,30,323,1921,13,3,1,1,1,3,1,1,4,684,412,17,642,447,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302020","040712088802302",15,25,36,476,56,"100-200",188,182,943,232,578,60,30,323,1918,14,3,1,1,1,3,1,1,4,683,412,17,641,447,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302050","040712088802302",15,25,36,476,56,"100-200",188,182,943,232,578,62,30,323,1914,13,3,1,1,1,3,1,1,4,683,412,17,640,447,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302065","040712088802302",15,25,36,477,56,"100-200",188,181,941,231,576,61,30,323,1910,14,3,1,1,1,3,1,1,4,681,411,17,637,447,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302080","040712088802302",16,25,37,477,56,"100-200",188,181,941,231,576,62,30,323,1893,18,3,1,1,1,3,1,1,4,679,409,17,632,446,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302095","040712088802302",15,25,37,477,56,"100-200",188,181,941,231,576,63,30,323,1904,17,3,1,1,1,3,1,1,4,680,410,17,635,446,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302110","040712088802302",15,25,36,476,56,"100-200",188,181,941,231,576,60,30,323,1914,13,3,1,1,1,3,1,1,4,681,411,17,638,447,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302125","040712088802302",15,25,36,476,56,"100-200",188,182,943,232,578,58,30,323,1918,13,3,1,1,1,3,1,1,4,683,412,17,641,447,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040712088802302140","040712088802302",16,24,36,476,56,"100-200",188,182,938,231,575,52,20,323,1909,13,3,1,1,1,3,1,1,4,679,410,17,634,446,15,40,0.428,196,263,35,0.416,191,258,8.68349171525,38.8054367657
"040713010100209021","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1649,18,3,2,2,1,1,1,1,1,802,384,14,1167,475,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209033","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1649,18,3,2,2,1,1,1,1,1,802,384,14,1167,475,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209057","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1649,18,3,2,2,1,1,1,1,1,802,384,14,1166,476,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209069","040713010100209",0,1,1,472,91,"5000-10000",193,191,844,147,385,8,110,323,1651,14,3,2,2,1,1,1,1,1,801,383,14,1163,473,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209081","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1651,13,3,2,2,1,1,1,1,1,802,384,14,1166,475,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209105","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1650,18,3,2,2,1,1,1,1,1,802,384,14,1168,473,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209129","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1648,15,3,2,2,1,1,1,1,1,803,384,14,1170,474,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209141","040713010100209",0,23,23,450,113,"0-50",198,196,703,131,331,26,30,323,1610,14,3,1,1,1,1,1,1,1,869,391,12,1236,405,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209153","040713010100209",1,1,1,473,91,"5000-10000",193,191,837,147,383,12,110,323,1643,0,3,2,2,1,1,1,1,1,808,385,14,1185,471,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209165","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1649,18,3,2,2,1,1,1,1,1,802,384,14,1168,475,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040713010100209177","040713010100209",0,1,1,472,91,"5000-10000",193,191,837,147,383,10,110,323,1650,18,3,2,2,1,1,1,1,1,802,384,14,1168,474,1,40,0.428,196,263,35,0.416,191,258,7.92925133102,38.7168656746
"040806088800802006","040806088800802",16,22,24,498,53,"0-50",194,193,769,157,409,37,30,323,1778,12,8,1,1,3,1,1,1,3,692,362,18,583,305,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802018","040806088800802",16,22,25,497,53,"0-50",194,193,774,157,411,53,30,323,1781,15,8,1,1,3,1,1,1,3,685,360,18,553,296,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802024","040806088800802",16,22,25,497,53,"0-50",194,193,774,157,411,53,30,323,1780,13,8,1,1,3,1,1,1,3,686,361,18,558,298,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802042","040806088800802",16,21,25,497,53,"0-50",194,193,769,157,409,35,30,323,1764,14,8,1,1,3,1,1,1,3,688,361,18,566,299,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802061","040806088800802",16,21,25,498,54,"1000-2000",194,193,769,157,409,33,30,323,1772,13,8,1,1,3,1,1,1,3,690,361,18,574,302,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802079","040806088800802",16,21,24,499,55,"0-50",196,195,764,156,404,43,30,323,1724,21,3,1,1,3,1,1,1,3,700,362,18,612,311,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802097","040806088800802",16,21,24,499,55,"0-50",196,195,764,156,404,43,30,323,1720,14,3,1,1,3,1,1,1,3,702,363,17,621,314,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802115","040806088800802",17,21,23,500,55,"0-50",197,196,764,157,405,66,30,323,1703,13,3,1,1,3,1,1,1,3,708,365,17,647,321,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802133","040806088800802",17,22,23,499,55,"0-50",197,196,768,158,408,38,30,323,1718,13,3,1,1,3,1,1,1,3,704,364,17,635,318,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802151","040806088800802",17,22,23,499,54,"0-50",196,195,768,158,409,38,30,323,1722,12,3,1,1,3,1,1,1,3,704,365,17,635,318,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040806088800802169","040806088800802",19,21,21,501,55,"0-50",196,195,772,158,408,69,30,323,1706,13,3,1,1,3,1,1,1,3,718,368,17,694,335,15,46,0.48,214,276,42,0.489,210,282,8.08842299138,39.0349251986
"040808010100107004","040808010100107",0,76,108,426,108,"1000-2000",156,159,1226,186,486,29,20,323,2467,13,9,1,1,1,3,1,1,4,621,319,18,392,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107011","040808010100107",0,76,108,425,108,"1000-2000",156,159,1226,186,486,29,20,323,2471,12,9,1,1,1,3,1,1,4,621,319,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107018","040808010100107",0,76,108,425,108,"1000-2000",156,159,1226,186,486,27,20,323,2475,13,9,1,1,1,3,1,1,4,621,319,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107025","040808010100107",1,77,108,425,108,"0-50",156,159,1226,186,486,26,20,323,2454,12,9,1,1,1,3,1,1,4,621,319,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107032","040808010100107",0,76,109,425,109,"1000-2000",155,157,1230,187,487,30,20,323,2479,13,9,1,1,1,3,1,1,4,621,318,18,394,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107039","040808010100107",0,76,108,425,108,"1000-2000",156,159,1226,186,486,29,20,323,2473,13,9,1,1,1,3,1,1,4,621,319,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107053","040808010100107",0,76,108,426,108,"1000-2000",156,159,1226,186,486,29,20,323,2474,13,9,1,1,1,3,1,1,4,621,319,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107060","040808010100107",0,76,108,426,108,"1000-2000",156,159,1226,186,486,29,20,323,2474,14,9,1,1,1,3,1,1,4,621,319,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107067","040808010100107",0,76,108,425,108,"1000-2000",156,159,1226,186,486,30,20,323,2475,14,9,1,1,1,3,1,1,4,621,318,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040808010100107074","040808010100107",0,76,108,425,108,"1000-2000",156,159,1226,186,486,30,20,323,2475,14,9,1,1,1,3,1,1,4,621,318,18,393,219,18,46,0.48,214,276,42,0.489,210,282,7.77573960381,39.8661143537
"040812088802401004","040812088802401",23,58,120,444,120,"0-50",155,157,1190,170,450,33,20,323,2392,12,9,1,1,3,1,1,1,4,640,324,16,339,201,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401022","040812088802401",23,57,121,444,121,"0-50",156,158,1187,169,448,31,20,323,2375,12,9,1,1,3,1,1,1,4,639,324,16,340,201,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401040","040812088802401",23,57,121,444,121,"0-50",155,157,1191,170,450,35,20,323,2400,13,9,1,1,3,1,1,1,4,638,323,16,342,201,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401058","040812088802401",20,60,118,442,118,"1000-2000",154,156,1194,172,454,35,20,323,2405,15,9,1,1,3,1,1,1,4,642,325,16,343,204,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401076","040812088802401",21,58,120,442,120,"0-50",156,158,1195,171,452,35,20,323,2394,15,9,1,1,4,1,1,1,4,637,322,16,346,203,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401094","040812088802401",22,56,122,442,122,"0-50",157,159,1193,169,449,35,20,323,2371,12,9,1,1,4,1,1,1,4,633,320,16,348,202,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401105","040812088802401",19,61,117,442,117,"1000-2000",154,156,1194,172,454,35,20,323,2417,15,9,1,1,3,1,1,1,4,643,326,16,342,204,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401113","040812088802401",23,57,122,443,122,"0-50",156,158,1193,170,450,35,20,323,2386,13,9,1,1,4,1,1,1,4,636,322,16,345,202,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401131","040812088802401",24,56,122,444,122,"100-200",155,157,1190,169,448,43,20,323,2404,13,9,1,1,3,1,1,1,4,637,322,16,344,201,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401148","040812088802401",22,58,120,444,120,"0-50",155,157,1190,170,450,35,20,323,2395,13,9,1,1,3,1,1,1,4,640,324,16,341,201,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401150","040812088802401",24,56,122,444,122,"100-200",155,157,1190,169,448,42,20,323,2403,14,9,1,1,3,1,1,1,4,636,321,16,344,201,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040812088802401168","040812088802401",24,56,122,444,122,"100-200",155,157,1190,169,448,35,20,323,2396,13,9,1,1,3,1,1,1,4,637,322,16,343,201,18,46,0.48,214,276,42,0.489,210,282,7.58861044429,39.7945944298
"040817088802801002","040817088802801",29,36,36,436,124,"50-100",122,112,1122,187,495,48,30,323,2929,12,9,1,1,1,1,1,1,1,781,341,16,753,290,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801012","040817088802801",28,36,36,434,125,"50-100",118,108,1122,187,493,54,30,323,3059,12,9,1,1,1,1,1,1,1,781,340,16,752,286,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801017","040817088802801",28,36,36,433,126,"50-100",116,106,1125,186,493,53,30,323,3080,12,9,1,1,1,1,1,1,1,780,340,16,750,286,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801027","040817088802801",28,36,36,433,125,"50-100",116,106,1125,186,493,51,30,323,3037,12,9,1,1,1,1,1,1,1,780,340,16,744,286,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801047","040817088802801",27,37,37,433,125,"50-100",117,107,1121,186,491,47,30,323,3068,13,9,1,1,1,1,1,1,1,778,340,16,735,286,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801062","040817088802801",28,36,36,434,125,"50-100",116,106,1125,187,493,51,30,323,3052,12,9,1,1,1,1,1,1,1,779,341,16,742,287,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801077","040817088802801",29,35,35,434,125,"50-100",119,108,1122,186,493,45,30,323,3000,11,9,1,1,1,1,1,1,1,783,341,16,764,287,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801092","040817088802801",30,35,35,435,124,"50-100",121,111,1121,186,493,43,30,323,2949,11,9,1,1,1,1,1,1,1,783,341,16,766,289,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801107","040817088802801",30,35,35,435,124,"50-100",121,111,1124,186,494,43,30,323,2932,12,9,1,1,1,1,1,1,1,783,341,16,767,289,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801122","040817088802801",30,34,34,434,126,"50-100",119,109,1124,186,493,51,30,323,3012,12,9,1,1,1,1,1,1,1,785,342,15,779,298,1,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040817088802801137","040817088802801",30,34,34,435,125,"50-100",121,111,1124,186,494,49,30,323,2962,13,9,1,1,1,1,1,1,1,785,342,16,776,289,15,46,0.48,214,276,42,0.489,210,282,7.42843060501,38.9573869302
"040825010100102027","040825010100102",1,5,38,493,64,"5000-10000",161,158,1048,192,518,38,20,323,2249,16,9,1,1,2,2,1,1,4,660,335,17,358,238,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040825010100102058","040825010100102",1,5,38,494,63,"5000-10000",163,161,1024,188,508,41,20,323,2241,12,9,1,1,2,2,1,1,4,661,335,17,359,238,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040825010100102089","040825010100102",1,5,38,493,64,"10000-20000",161,158,1048,192,518,38,20,323,2257,12,9,1,1,2,2,1,1,4,661,334,17,359,237,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040825010100102182","040825010100102",0,5,38,493,64,"10000-20000",161,158,1048,192,518,32,20,323,2272,12,9,1,1,2,2,1,1,4,661,334,17,360,238,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040825010100102213","040825010100102",1,6,38,494,63,"5000-10000",163,161,1024,188,508,43,20,323,2223,12,9,1,1,2,2,1,1,4,660,336,17,357,238,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040825010100102368","040825010100102",0,5,38,493,64,"10000-20000",161,158,1048,192,518,32,20,323,2273,13,9,1,1,2,2,1,1,4,661,334,17,360,237,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040825010100102430","040825010100102",0,5,38,493,64,"10000-20000",161,158,1048,192,518,34,20,323,2269,15,9,1,1,2,2,1,1,4,661,334,17,360,237,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040825010100102461","040825010100102",1,5,38,493,64,"10000-20000",162,159,1030,189,511,34,20,323,2267,12,9,1,1,2,2,1,1,4,661,334,17,360,237,15,46,0.48,214,276,42,0.489,210,282,7.97824604282,39.132120088
"040901088800304008","040901088800304",18,70,70,345,115,"400-500",231,237,835,148,392,0,110,322,1400,13,13,1,1,1,1,1,1,2,707,379,16,530,296,15,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304032","040901088800304",17,71,71,347,113,"0-50",234,241,804,146,379,2,110,322,1363,12,8,1,1,1,1,1,1,2,690,375,17,513,284,18,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304054","040901088800304",19,69,69,345,116,"400-500",220,226,930,166,435,0,110,322,1480,11,13,1,1,1,1,1,1,2,712,381,16,534,300,15,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304075","040901088800304",18,69,69,344,116,"100-200",228,234,858,151,401,0,110,322,1425,12,8,1,1,1,1,1,1,2,713,381,16,534,299,15,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304099","040901088800304",19,69,69,344,116,"400-500",220,226,930,166,435,0,110,322,1480,11,13,1,1,1,1,1,1,2,712,381,16,535,300,15,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304120","040901088800304",12,69,69,345,116,"0-50",243,250,733,140,345,0,110,312,1210,13,13,1,1,1,1,1,1,2,696,380,18,514,288,18,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304125","040901088800304",13,68,68,344,117,"0-50",240,246,766,142,359,0,110,322,1285,13,8,1,1,1,1,1,1,2,705,382,17,523,291,18,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304144","040901088800304",14,68,68,344,116,"0-50",242,248,747,141,350,0,110,322,1276,11,8,1,1,1,1,1,1,2,703,381,17,522,290,18,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304166","040901088800304",14,68,68,344,117,"0-50",240,246,766,142,359,0,110,322,1293,13,8,1,1,1,1,1,1,2,706,382,17,523,291,18,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304188","040901088800304",14,67,67,343,118,"0-50",239,246,769,142,359,0,110,322,1276,12,8,1,1,1,1,1,1,2,712,384,16,529,294,15,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040901088800304210","040901088800304",17,68,68,343,117,"0-50",233,240,817,146,381,0,110,322,1369,12,8,1,1,1,1,1,1,2,716,383,16,536,300,15,39,0.366,212,279,26,0.311,246,302,8.89876421903,40.2744651027
"040907088800105017","040907088800105",11,46,46,322,138,"300-400",219,225,978,167,442,2,110,322,1465,11,13,1,1,2,1,1,1,3,799,419,17,572,305,18,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105044","040907088800105",12,46,46,322,139,"0-50",212,217,1052,183,475,0,110,322,1662,11,13,1,1,2,1,1,1,3,804,420,16,576,303,18,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105073","040907088800105",12,46,46,322,139,"50-100",208,212,1097,193,496,0,110,322,1686,11,13,1,1,2,1,1,1,3,804,419,16,576,302,15,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105100","040907088800105",13,45,45,321,140,"50-100",208,212,1091,191,492,0,110,322,1732,11,13,1,1,2,1,1,1,3,809,421,16,580,302,15,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105127","040907088800105",13,45,45,320,140,"0-50",214,218,1030,178,465,0,110,322,1681,12,13,1,1,2,1,1,1,3,808,422,16,578,304,18,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105132","040907088800105",13,44,44,320,140,"0-50",214,218,1030,178,465,0,110,322,1681,12,13,1,1,2,1,1,1,3,808,422,16,579,304,18,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105155","040907088800105",14,44,44,320,140,"100-200",208,212,1091,191,492,2,130,322,1659,12,13,1,1,2,1,1,1,3,812,422,16,582,302,15,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105182","040907088800105",14,45,45,321,140,"50-100",205,209,1124,198,507,0,110,322,1765,11,13,1,1,2,1,1,1,3,810,420,16,581,302,15,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105209","040907088800105",14,46,46,321,139,"50-100",209,213,1082,189,489,0,110,322,1750,10,13,1,1,2,1,1,1,3,808,419,16,579,303,15,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105236","040907088800105",11,46,46,322,138,"300-400",219,225,978,167,442,2,110,322,1470,10,13,1,1,2,1,1,1,3,799,419,17,572,305,18,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040907088800105241","040907088800105",7,43,43,319,143,"0-50",233,239,843,148,380,0,130,322,1375,12,13,1,1,2,1,1,1,2,793,430,18,577,326,18,39,0.366,212,279,26,0.311,246,302,9.03382222055,40.4755212807
"040907088800105264","040907088800105",13,46,46,322,138,"50-100",223,228,939,158,424,0,110,322,1716,10,13,1,1,2,1,1,1,3,804,417,16,576,303,15,39,0.366,212,279,26,0.311,246,302,8.93900132215,40.4714489125
"040909010100105003","040909010100105",0,82,82,349,115,"0-50",198,202,1055,171,479,35,20,322,1868,12,8,1,1,1,1,1,1,3,736,382,16,555,324,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105015","040909010100105",0,82,82,349,115,"0-50",199,203,1047,168,474,35,20,322,1874,12,8,1,1,1,1,1,1,3,736,382,16,555,324,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105021","040909010100105",0,82,82,349,115,"0-50",198,202,1055,171,479,35,20,322,1869,13,8,1,1,1,1,1,1,3,736,382,16,555,324,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105027","040909010100105",0,82,82,349,115,"0-50",198,202,1055,171,479,35,20,322,1868,12,8,1,1,1,1,1,1,3,736,382,16,554,323,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105033","040909010100105",0,82,82,349,115,"0-50",199,203,1047,168,474,35,20,322,1869,13,8,1,1,1,1,1,1,3,736,382,16,554,323,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105039","040909010100105",0,82,82,349,115,"0-50",199,203,1047,168,474,35,20,322,1858,12,8,1,1,1,1,1,1,3,736,382,16,554,323,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105045","040909010100105",0,82,82,349,115,"0-50",199,203,1047,168,474,35,20,322,1869,12,8,1,1,1,1,1,1,3,736,382,16,554,323,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105051","040909010100105",0,82,82,349,115,"1000-2000",199,203,1047,168,474,35,20,322,1863,13,8,1,1,1,1,1,1,3,735,381,16,554,323,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105057","040909010100105",0,82,82,349,115,"1000-2000",199,203,1047,168,474,35,20,322,1842,12,8,1,1,1,1,1,1,3,735,381,16,554,322,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105063","040909010100105",0,82,82,349,115,"0-50",199,203,1047,168,474,35,20,322,1858,12,8,1,1,1,1,1,1,3,736,382,16,554,323,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040909010100105069","040909010100105",1,82,82,349,115,"1000-2000",199,203,1047,168,474,35,20,322,1868,12,8,1,1,1,1,1,1,3,735,381,16,554,322,15,39,0.366,212,279,26,0.311,246,302,8.57190296323,40.3175172324
"040910088801104008","040910088801104",19,55,55,317,147,"1000-2000",201,204,1056,158,456,6,130,322,1779,13,3,1,1,3,2,1,1,4,717,355,14,505,295,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104023","040910088801104",19,56,56,317,146,"1000-2000",201,204,1056,158,456,6,130,322,1777,17,3,1,1,3,2,1,1,4,716,355,14,504,295,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104040","040910088801104",19,55,55,316,147,"1000-2000",201,204,1056,158,456,6,130,322,1788,12,8,1,1,3,2,1,1,4,719,356,14,507,296,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104056","040910088801104",19,55,55,316,147,"100-200",201,204,1056,158,456,6,130,322,1777,13,8,1,1,3,2,1,1,4,718,355,14,506,296,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104057","040910088801104",19,55,55,316,147,"100-200",201,204,1056,158,456,6,130,322,1777,13,8,1,1,3,2,1,1,4,718,355,14,506,296,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104073","040910088801104",19,55,55,316,147,"100-200",201,204,1056,158,456,6,110,322,1780,13,8,1,1,3,2,1,1,4,718,356,14,507,296,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104090","040910088801104",19,55,55,316,147,"100-200",201,204,1056,158,456,6,110,322,1773,15,8,1,1,3,2,1,1,4,717,355,14,506,295,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104106","040910088801104",19,55,55,316,147,"100-200",201,204,1056,158,456,6,110,322,1776,15,8,1,1,3,2,1,1,4,717,355,14,506,295,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
"040910088801104114","040910088801104",19,55,55,316,147,"100-200",201,204,1056,158,456,7,130,322,1776,15,8,1,1,3,2,1,1,4,717,355,14,506,295,13,39,0.366,212,279,26,0.311,246,302,8.65230864709,40.6178499401
