"","zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4d","s11aq5c","s11aq6"
"1174",2,5,501,2,60,50079,3,120,2,"",3848.1,1503,1
"1175",2,5,501,2,60,50080,1,1800,2,"",16162,801,1
"1176",2,5,501,2,60,50080,2,1600,2,"",10153,802,1
"1177",2,5,501,2,60,50080,3,500,2,"",9062.6,803,1
"1178",2,5,516,2,942,50081,1,800,2,"",12200.03,101,1
"1179",2,5,516,2,942,50082,1,500,2,"",3780.02,301,1
"1180",2,5,516,2,942,50082,2,600,2,"",7540.05,302,1
"1181",2,5,516,2,942,50083,1,80,2,"",356.04,8301,1
"1182",2,5,516,2,942,50083,2,40,2,"",4320.01,8302,1
"1183",2,5,516,2,942,50084,1,600,2,"",3320.02,601,1
"1184",2,5,516,2,942,50084,2,400,2,"",2840.03,602,1
"1185",2,5,516,2,942,50084,3,380,2,"",2650,603,1
"1186",2,5,516,2,942,50085,1,170,2,"",6144.6,8501,1
"1187",2,5,516,2,942,50086,1,100,2,"",1438.8,8601,1
"1188",2,5,516,2,942,50087,1,100,2,"",6511.7,8701,1
"1189",2,5,516,2,942,50087,2,150,2,"",6324.6,8702,1
"1190",2,5,516,2,942,50087,3,188,2,"",7538.4,8703,1
"1191",2,5,516,2,942,50088,1,750,2,"",8140.04,1201,1
"1192",2,5,516,2,942,50088,2,320,2,"",2320.02,1202,1
"1193",2,5,516,2,942,50088,3,410,2,"",5620.04,1203,1
"1194",2,5,516,2,942,50089,1,60,2,"",6340.07,8901,1
"1195",2,5,516,2,942,50089,2,100,2,"",5024.05,8902,1
"1196",2,5,516,2,942,50089,3,70,2,"",8152.03,8903,1
"1197",2,5,516,2,942,50090,1,200,1,"",9020.08,9001,1
"1198",2,5,516,2,942,50090,2,170,2,"",1253.03,9002,1
"1199",2,5,516,2,942,50090,3,220,2,"",6445.02,9003,1
"1200",2,5,508,2,984,50091,1,200.059997558594,2,"",5039.4,201,1
"1201",2,5,508,2,984,50091,2,150,2,"",6101,202,1
"1202",2,5,508,2,984,50091,3,150,2,"",8734.3,203,1
"1203",2,5,508,2,984,50091,4,100,2,"",12353,204,1
"1204",2,5,508,2,984,50092,1,1300,NA,"",10573.4,921,1
"1205",2,5,508,2,984,50092,2,1700,NA,"",12690,922,1
"1206",2,5,508,2,984,50092,3,2500,NA,"",33211,923,1
"1207",2,5,508,2,984,50092,4,500,NA,"",7521.3,924,1
"1208",2,5,508,2,984,50093,1,450,2,"",5784.4,931,1
"1209",2,5,508,2,984,50093,2,2250,2,"",17599,932,1
"1210",2,5,508,2,984,50093,3,50,2,"",2381,933,1
"1211",2,5,508,2,984,50093,4,1300,2,"",8630.5,934,1
"1212",2,5,508,2,984,50093,5,150,2,"",5601.3,935,1
"1213",2,5,508,2,984,50094,1,200,2,"",8987.6,1301,1
"1214",2,5,508,2,984,50094,2,120,2,"",4280.2,1302,1
"1215",2,5,508,2,984,50094,3,100,2,"",446.3,1303,1
"1216",2,5,508,2,984,50095,1,1100,2,"",14877,951,1
"1217",2,5,508,2,984,50095,2,80,2,"",1986,952,1
"1218",2,5,508,2,984,50095,3,1,5,"",564,953,1
"1219",2,5,508,2,984,50096,1,380,2,"",11232,2001,1
"1220",2,5,508,2,984,50097,1,300,2,"",19360,2401,1
"1221",2,5,508,2,984,50097,2,400,2,"",13651,2402,1
"1222",2,5,508,2,984,50097,3,400,2,"",32324,2403,1
"1223",2,5,508,2,984,50098,1,150,2,"",20578,2701,1
"1224",2,5,508,2,984,50098,2,100,2,"",9247,2702,1
"1225",2,5,508,2,984,50098,3,300,2,"",10464,2703,1
"1226",2,5,508,2,984,50099,1,300,2,"",30432,3101,1
"1227",2,5,508,2,984,50099,2,4,2,"",902.6,3102,1
"1228",2,5,508,2,984,50099,3,200,2,"",13264,3103,1
"1229",2,5,508,2,984,50100,1,300,2,"",27462,3401,1
"1230",2,5,508,2,984,50100,2,150,2,"",16074,3402,1
"1231",2,5,514,1,2036,50102,1,500,NA,"",NA,NA,NA
"1232",2,5,514,1,2036,50107,1,75,2,"",3560.02,8701,1
"1233",2,5,514,1,2036,50109,1,250,NA,"",7730.5,1301,1
"1234",2,5,514,1,2036,50110,1,165,2,"",7801,NA,1
"1235",2,5,514,1,2036,50110,2,100,2,"",2808,NA,1
"1236",2,5,508,2,718,50111,1,30,3,"",247.6,101,1
"1237",2,5,508,2,718,50111,2,100,2,"",4792.4,102,1
"1238",2,5,508,2,718,50111,3,120,2,"",5232.6,103,1
"1239",2,5,508,2,718,50112,1,250,2,"",22630,2301,1
"1240",2,5,508,2,718,50112,2,200,2,"",14348,2302,1
"1241",2,5,508,2,718,50113,1,200,2,"",14642,501,1
"1242",2,5,508,2,718,50113,2,250,2,"",17409,502,1
"1243",2,5,508,2,718,50114,1,100,2,"",9678.2,801,1
"1244",2,5,508,2,718,50114,2,220,2,"",11372,802,1
"1245",2,5,508,2,718,50114,3,100,2,"",8773,803,1
"1246",2,5,508,2,718,50116,1,200,2,"",5246.2,1201,1
"1247",2,5,508,2,718,50117,1,150,2,"",4604.5,1401,1
"1248",2,5,508,2,718,50118,1,900,2,"",10730,1,3
"1249",2,5,508,2,718,50118,2,700,2,"",9838,2,3
"1250",2,5,508,2,718,50119,1,1200,2,"",16487,1,1
"1251",2,5,508,2,718,50119,2,800,2,"",10298,2,1
"1252",2,5,508,2,718,50119,3,1100,2,"",13728,3,1
"1253",2,5,508,2,718,50120,1,1400,2,"",13168,1,1
"1254",2,5,508,2,718,50120,2,2200,2,"",18431,2,1
"1255",2,5,510,1,872,50121,1,40,2,"",1262,NA,1
"1256",2,5,510,1,872,50124,1,100,2,"",885.01,401,1
"1257",2,5,510,1,872,50125,1,100,2,"",7826,12501,1
"1258",2,5,510,1,872,50126,1,300,2,"",8376,601,1
"1259",2,5,510,1,872,50126,2,250,2,"",6262.05,602,1
"1260",2,5,510,1,872,50127,1,100,2,"",5679,12701,1
"1261",2,5,510,1,872,50127,2,75,2,"",3967.04,12702,1
"1262",2,5,518,2,1588,50131,1,300,2,"",14832,101,1
"1263",2,5,518,2,1588,50131,2,100,2,"",6248.2,102,1
"1264",2,5,518,2,1588,50131,3,50,2,"",3846.4,103,1
"1265",2,5,518,2,1588,50131,4,60,2,"",1537.8,104,1
"1266",2,5,518,2,1588,50131,5,100,2,"",2416.2,105,1
"1267",2,5,518,2,1588,50131,6,60,2,"",7852.6,106,1
"1268",2,5,518,2,1588,50132,1,300,2,"",25539,301,1
"1269",2,5,518,2,1588,50132,2,100,2,"",4094.2,302,1
"1270",2,5,518,2,1588,50132,3,60,2,"",4043.7,303,1
"1271",2,5,518,2,1588,50133,1,200,2,"",9678.6,2601,1
"1272",2,5,518,2,1588,50133,2,300,2,"",10248,2602,1
"1273",2,5,518,2,1588,50133,3,130,2,"",4953.1,2603,1
"1274",2,5,518,2,1588,50134,1,1150,2,"",16495,801,1
"1275",2,5,518,2,1588,50134,2,2,5,"",1867.3,802,1
"1276",2,5,518,2,1588,50135,1,4,4,"",1478.9,1351,1
"1277",2,5,518,2,1588,50135,2,2000,2,"",39794,1352,1
"1278",2,5,518,2,1588,50135,3,1600,2,"",9898.1,1353,1
"1279",2,5,518,2,1588,50135,4,70,2,"",1184.2,1354,1
"1280",2,5,518,2,1588,50136,1,200,2,"",19676,1301,1
"1281",2,5,518,2,1588,50136,2,100,2,"",5672.4,1302,1
"1282",2,5,518,2,1588,50137,1,3,4,"",432.1,1371,1
"1283",2,5,518,2,1588,50137,2,150,2,"",4894.6,1372,1
"1284",2,5,518,2,1588,50137,3,120,2,"",3034.2,1373,1
"1285",2,5,518,2,1588,50137,4,600,2,"",10784,1374,1
"1286",2,5,518,2,1588,50137,5,300,2,"",7621.1,1375,1
"1287",2,5,518,2,1588,50137,6,250,2,"",4648.2,1376,1
"1288",2,5,518,2,1588,50138,1,70,2,"",757.7,1801,1
"1289",2,5,518,2,1588,50138,2,100,2,"",12990,1802,1
"1290",2,5,518,2,1588,50138,3,200,2,"",6043.4,1803,1
"1291",2,5,518,2,1588,50138,4,100,2,"",4092.5,1804,1
"1292",2,5,518,2,1588,50139,1,100,2,"",695.9,2101,1
"1293",2,5,518,2,1588,50139,2,100.059997558594,2,"",990.6,2102,1
"1294",2,5,518,2,1588,50139,3,100.059997558594,2,"",1025.4,2103,1
"1295",2,5,518,2,1588,50139,4,100,2,"",4092.2,2104,1
"1296",2,5,518,2,1588,50140,1,4,4,"",1348.6,1401,1
"1297",2,5,518,2,1588,50140,2,55,2,"",1599.6,1402,1
"1298",2,5,510,2,1516,50141,1,800,2,"",18420.02,201,1
"1299",2,5,510,2,1516,50142,1,360,2,"",13480.02,NA,1
"1300",2,5,510,2,1516,50143,1,600,2,"",12150,14301,1
"1301",2,5,510,2,1516,50143,2,500,2,"",16420,14302,1
"1302",2,5,510,2,1516,50144,1,200,2,"",11126.3,14401,1
"1303",2,5,510,2,1516,50145,1,950,2,"",19568,2301,1
"1304",2,5,510,2,1516,50146,1,300,2,"",15620.2,14601,1
"1305",2,5,510,2,1516,50147,1,800,2,"",18220.02,3401,1
"1306",2,5,510,2,1516,50148,1,350,2,"",22492.4,14801,1
"1307",2,5,510,2,1516,50149,1,200,2,"",11244.02,14901,1
"1308",2,5,510,2,1516,50149,2,300,2,"",15480.05,14902,1
"1309",2,5,510,2,1516,50150,1,280,2,"",13460.05,49150,1
"1310",2,5,510,2,1516,50150,2,300,2,"",16170.08,49050,1
"1311",2,5,518,2,1304,50151,1,200,2,"",17220,101,1
"1312",2,5,518,2,1304,50151,2,100,2,"",6726.4,102,1
"1313",2,5,518,2,1304,50152,1,160,2,"",7653.3,301,1
"1314",2,5,518,2,1304,50152,2,80,2,"",6241.7,302,1
"1315",2,5,518,2,1304,50153,1,380,2,"",22487,1531,1
"1316",2,5,518,2,1304,50153,2,190,2,"",18462,1532,1
"1317",2,5,518,2,1304,50154,1,300,2,"",11348,601,1
"1318",2,5,518,2,1304,50154,2,150,2,"",9743.7,602,2
"1319",2,5,518,2,1304,50155,1,180,2,"",6346.4,801,1
"1320",2,5,518,2,1304,50155,2,500,2,"",16346,802,1
"1321",2,5,518,2,1304,50155,3,30,2,"",432.6,803,1
"1322",2,5,518,2,1304,50155,4,40,2,"",678.2,804,1
"1323",2,5,518,2,1304,50155,5,80,2,"",3621.8,805,1
"1324",2,5,518,2,1304,50157,1,150,2,"",20642,1201,1
"1325",2,5,518,2,1304,50157,2,220,2,"",26437,1202,1
"1326",2,5,518,2,1304,50158,1,80,2,"",6298.4,2101,1
"1327",2,5,518,2,1304,50158,2,80,2,"",4768.2,2102,1
"1328",2,5,518,2,1304,50159,1,4,6,"",6892.2,1591,1
"1329",2,5,518,2,1304,50159,2,1000,2,"",9742.4,1592,1
"1330",2,5,518,2,1304,50159,3,1400,2,"",11246,1593,1
"1331",2,5,518,2,1304,50159,4,850,2,"",7298.2,1594,1
"1332",2,5,518,2,1304,50159,5,1,6,"",494,1595,1
"1333",2,5,518,2,1304,50159,6,2100,2,"",13786,1596,1
"1334",2,5,518,2,1304,50160,1,400,2,"",7384.9,1601,1
"1335",2,5,518,2,1304,50160,2,285,2,"",4875.8,1602,1
"1336",2,5,520,2,1756,50161,1,160,2,"",7849.8,16101,1
"1337",2,5,520,2,1756,50161,2,100,2,"",12620,16102,1
"1338",2,5,520,2,1756,50161,3,100,2,"",2318.1,16103,1
"1339",2,5,520,2,1756,50162,1,100,2,"",9266.9,16201,1
"1340",2,5,520,2,1756,50162,2,160,2,"",12352,16202,1
"1341",2,5,520,2,1756,50163,1,220,2,"",11828,16301,1
"1342",2,5,520,2,1756,50164,1,120,2,"",10420.2,16401,1
"1343",2,5,520,2,1756,50165,1,400,2,"",19890,16501,1
"1344",2,5,520,2,1756,50165,2,300,2,"",12120.02,16502,1
"1345",2,5,520,2,1756,50166,1,100,2,"",5071.05,701,1
"1346",2,5,520,2,1756,50166,2,330,2,"",12743,702,1
"1347",2,5,520,2,1756,50167,1,100,2,"",8622.08,16701,1
"1348",2,5,520,2,1756,50168,1,150,2,"",5330.08,901,1
"1349",2,5,520,2,1756,50169,1,350,2,"",12430,1101,1
"1350",2,5,520,2,1756,50170,1,480,2,"",14220,1201,1
"1351",5,6,602,2,1356,60003,1,1,4,"",6393.5,401,1
"1352",5,6,602,2,1356,60004,1,1,4,"",11502,601,1
"1353",5,6,602,2,1356,60005,1,0.5,4,"",1499,1101,1
"1354",5,6,602,2,1356,60005,2,0.25,4,"",2569.6,1102,1
"1355",5,6,602,2,1356,60008,1,0,4,"",61611,1801,1
"1356",5,6,602,2,1356,60008,2,0,4,"",17070,1802,1
"1357",5,6,602,2,1356,60009,1,300,3,"",7035.9,2101,1
"1358",5,6,602,2,1356,60010,1,1,4,"",4405.1,2401,1
"1359",5,6,606,2,1372,60015,1,1,4,"",NA,101,1
"1360",5,6,606,2,1372,60015,2,2,4,"",NA,102,1
"1361",5,6,606,2,1372,60016,1,1,4,"",134.1,1201,1
"1362",5,6,606,2,1372,60016,2,75,3,"",201.3,1202,1
"1363",5,6,606,2,1372,60016,3,1,4,"",102.6,1203,2
"1364",5,6,606,2,1372,60016,4,0.75,4,"",289,1204,2
"1365",5,6,606,2,1372,60017,1,1.5,4,"",1233.2,1301,1
"1366",5,6,606,2,1372,60019,1,1,4,"",NA,1801,1
"1367",5,6,606,2,1372,60020,1,0.5,4,"",19.3,2001,1
"1368",5,6,606,2,1372,60020,2,1,4,"",230.4,2002,1
"1369",5,6,606,2,1372,60020,3,0.5,4,"",250.5,2003,1
"1370",5,6,608,1,3978,60021,1,0.5,4,"",215.8,201,2
"1371",5,6,608,1,3978,60022,1,1,4,"",1269.08,101,1
"1372",5,6,608,1,3978,60022,2,2,4,"",1313.13,102,1
"1373",5,6,608,1,3978,60022,3,3,4,"",1972.72,203,2
"1374",5,6,608,1,3978,60025,1,1,4,"",156.02,201,2
"1375",5,6,608,1,3978,60026,1,0.5,4,"",1448.4,701,2
"1376",5,6,608,1,3978,60026,2,0.5,4,"",369.3,702,NA
"1377",5,6,608,1,3978,60027,1,0.5,6,"",653.4,801,2
"1378",5,6,608,1,3978,60028,1,1,4,"",2764.01,101,1
"1379",5,6,608,1,3978,60028,2,4,4,"",5381.02,102,1
"1380",5,6,608,1,3978,60029,1,1,4,"",2463,101,1
"1381",5,6,608,1,3978,60029,2,2,4,"",4088.03,201,1
"1382",5,6,608,1,3978,60030,1,1.5,4,"",1343.8,1201,2
"1383",5,6,608,1,3978,60030,2,1,4,"",1249,1202,2
"1384",5,6,607,2,1892,60037,1,18,2,"",1369.13,101,1
"1385",5,6,607,2,1892,60038,1,10,4,"",289.2,1701,1
"1386",5,6,607,2,1892,60040,1,0,3,"",136.2,2001,2
"1387",1,7,707,2,560,70001,1,3600,1,"",5096.2,101,1
"1388",1,7,707,2,560,70001,2,2600,1,"",3263.7,102,1
"1389",1,7,707,2,560,70001,3,3600,1,"",2273.1,103,1
"1390",1,7,707,2,560,70002,1,2600,1,"",2200.3,NA,1
"1391",1,7,707,2,560,70002,2,3000,1,"",2386.9,NA,1
"1392",1,7,707,2,560,70003,1,2000,1,"",3659.6,301,1
"1393",1,7,707,2,560,70003,2,5000,1,"",7101.3,302,1
"1394",1,7,707,2,560,70003,3,7000,1,"",5517.6,303,1
"1395",1,7,707,2,560,70003,4,1800,1,"",871.1,304,1
"1396",1,7,707,2,560,70004,1,2500,1,"",2189,NA,1
"1397",1,7,707,2,560,70004,2,3500,1,"",2887.5,NA,1
"1398",1,7,707,2,560,70005,1,2000,1,"",907.8,501,1
"1399",1,7,707,2,560,70005,2,5000,1,"",3011.9,502,1
"1400",1,7,707,2,560,70006,1,4480,1,"",3840.6,601,1
"1401",1,7,707,2,560,70006,2,688,1,"",6281.2,602,1
"1402",1,7,707,2,560,70006,3,1850,1,"",146.98,603,1
"1403",1,7,707,2,560,70006,4,6750,1,"",6354.8,604,1
"1404",1,7,707,2,560,70007,1,9300,1,"",8651.1,701,1
"1405",1,7,707,2,560,70007,2,2010,1,"",1405.6,702,1
"1406",1,7,707,2,560,70008,1,6000,1,"",1012.9,801,1
"1407",1,7,707,2,560,70008,2,4000,1,"",7907.6,802,1
"1408",1,7,707,2,560,70008,3,3600,1,"",2030.3,803,1
"1409",1,7,707,2,560,70008,4,2600,1,"",1009.7,804,1
"1410",1,7,707,2,560,70008,5,3600,1,"",2655.7,805,1
"1411",1,7,707,2,560,70009,1,4000,1,"",5325.5,901,1
"1412",1,7,707,2,560,70009,2,5000,1,"",1168.1,902,1
"1413",1,7,707,2,560,70010,1,7300,1,"",6963.1,1001,1
"1414",1,7,707,2,560,70010,2,8400,1,"",7347.6,1002,1
"1415",1,7,707,2,560,70010,3,790,1,"",480.8,1003,1
"1416",1,7,707,2,560,70010,4,8000,1,"",71780,1004,1
"1417",1,7,708,2,754,70011,1,4800,2,"",729.29,101,1
"1418",1,7,708,2,754,70011,2,2400,2,"",3688,102,1
"1419",1,7,708,2,754,70011,3,1200,1,"",1071,103,1
"1420",1,7,708,2,754,70012,1,1800,1,"",4446,301,1
"1421",1,7,708,2,754,70012,2,3800,1,"",5314,302,1
"1422",1,7,708,2,754,70013,1,24000,1,"",1272.7,401,1
"1423",1,7,708,2,754,70013,2,48000,1,"",4061.4,402,2
"1424",1,7,708,2,754,70014,1,4000,1,"",4324.9,706,1
"1425",1,7,708,2,754,70015,1,6000,1,"",5630.9,701,1
"1426",1,7,708,2,754,70015,2,2000,1,"",796.1,702,1
"1427",1,7,708,2,754,70015,3,7000,1,"",6281.5,702,1
"1428",1,7,708,2,754,70016,1,8000,1,"",5180.1,1901,1
"1429",1,7,708,2,754,70016,2,5000,1,"",2352.7,1902,2
"1430",1,7,708,2,754,70017,1,2200,1,"",4375.3,1101,1
"1431",1,7,708,2,754,70017,2,3200,2,"",7065,1102,1
"1432",1,7,708,2,754,70018,1,3620,1,"",289.3,1801,1
"1433",1,7,708,2,754,70018,2,2600,1,"",1795.9,1802,1
"1434",1,7,708,2,754,70018,3,9345,1,"",8272.6,1803,1
"1435",1,7,708,2,754,70018,4,3360,1,"",2372.9,1804,1
"1436",1,7,708,2,754,70019,1,1760,1,"",1103.1,2001,1
"1437",1,7,708,2,754,70019,2,4880,1,"",3252.6,2002,1
"1438",1,7,708,2,754,70019,3,3780,1,"",27124,2003,1
"1439",1,7,708,2,754,70020,1,5840,1,"",5125,1501,1
"1440",1,7,708,2,754,70020,2,3980,1,"",3058.7,1502,1
"1441",1,7,708,2,754,70020,3,510,1,"",79760,1503,1
"1442",1,7,708,2,754,70020,4,8220,7,"",7976,1504,1
"1443",1,7,708,2,754,70020,5,7150,1,"",6827.7,1505,1
"1444",1,7,705,2,4186,70021,1,9000,1,"",8998,101,1
"1445",1,7,705,2,4186,70021,2,20000,1,"",1106.6,102,1
"1446",1,7,705,2,4186,70021,3,6300,1,"",14231.4,103,1
"1447",1,7,705,2,4186,70021,4,9000,1,"",19753.5,104,1
"1448",1,7,705,2,4186,70022,1,2900,1,"",2054.5,301,1
"1449",1,7,705,2,4186,70022,2,9980,1,"",9508.3,302,1
"1450",1,7,705,2,4186,70023,1,2400,1,"",1903,501,1
"1451",1,7,705,2,4186,70023,2,1200,1,"",6715.1,502,1
"1452",1,7,705,2,4186,70023,3,2200,1,"",1814.5,503,1
"1453",1,7,705,2,4186,70024,1,1200,2,"",265.7,701,1
"1454",1,7,705,2,4186,70024,2,2600,1,"",2594.4,702,1
"1455",1,7,705,2,4186,70025,1,10500,1,"",12498,901,1
"1456",1,7,705,2,4186,70026,1,3800,1,"",2652.4,1101,1
"1457",1,7,705,2,4186,70026,2,2200,1,"",1650.1,1102,1
"1458",1,7,705,2,4186,70026,3,4500,1,"",3280.2,1103,1
"1459",1,7,705,2,4186,70027,1,8000,1,"",4004.9,1301,1
"1460",1,7,705,2,4186,70027,2,2500,1,"",974.4,1302,1
"1461",1,7,705,2,4186,70027,3,5000,1,"",1031.9,1303,1
"1462",1,7,705,2,4186,70028,1,16000,2,"",7069.3,1501,1
"1463",1,7,705,2,4186,70028,2,22000,1,"",3573.4,1502,1
"1464",1,7,705,2,4186,70029,1,3280,1,"",2903.4,1801,1
"1465",1,7,705,2,4186,70029,2,4160,1,"",3687.3,1802,1
"1466",1,7,705,2,4186,70030,1,6000,1,"",5357,2601,1
"1467",1,7,705,2,4186,70030,2,9650,1,"",8980.4,2602,1
"1468",1,7,705,2,4186,70030,3,8967,1,"",75420.203125,2603,1
"1469",1,7,722,2,234,70031,1,1600,1,"",1197.2,101,1
"1470",1,7,722,2,234,70031,2,1200,1,"",2451.3,102,1
"1471",1,7,722,2,234,70032,1,1600,2,"",1197.2,201,1
"1472",1,7,722,2,234,70032,2,4800,1,"",2451.3,202,1
"1473",1,7,722,2,234,70033,1,4210,1,"",3957.2,401,1
"1474",1,7,722,2,234,70033,2,3700,1,"",2919.2,402,1
"1475",1,7,722,2,234,70033,3,5190,1,"",4310.8,403,1
"1476",1,7,722,2,234,70033,4,6320,1,"",5312.5,404,1
"1477",1,7,722,2,234,70034,1,2400,1,"",5414.7,1401,1
"1478",1,7,722,2,234,70034,2,2400,1,"",2256.4,1402,1
"1479",1,7,722,2,234,70034,3,1400,1,"",547.5,1403,1
"1480",1,7,722,2,234,70035,1,4365,1,"",3853.6,1601,1
"1481",1,7,722,2,234,70035,2,8650,1,"",79521,1602,1
"1482",1,7,722,2,234,70036,1,11000,1,"",1116,1701,1
"1483",1,7,722,2,234,70036,2,3500,1,"",1972.8,1702,1
"1484",1,7,722,2,234,70036,3,7000,1,"",10224,1703,1
"1485",1,7,722,2,234,70037,1,1800,1,"",9915.5,901,1
"1486",1,7,722,2,234,70038,1,3250,1,"",1856.8,1001,1
"1487",1,7,722,2,234,70038,2,3136,1,"",258.9,1002,1
"1488",1,7,722,2,234,70038,3,7000,1,"",3504.2,1003,1
"1489",1,7,722,2,234,70039,1,6000,1,"",2094.5,1101,1
"1490",1,7,722,2,234,70040,1,1800,1,"",1658.7,1201,2
"1491",1,7,722,2,234,70040,2,4800,1,"",2343.6,1202,1
"1492",1,7,722,2,892,70041,1,2250,1,"",865.5,101,1
"1493",1,7,722,2,892,70041,2,1400,1,"",161.4,102,1
"1494",1,7,722,2,892,70041,3,6400,1,"",3991.3,103,1
"1495",1,7,722,2,892,70041,4,800,1,"",31648,104,1
"1496",1,7,722,2,892,70042,1,3000,1,"",532.2,201,1
"1497",1,7,722,2,892,70042,2,3500,1,"",707.7,202,1
"1498",1,7,722,2,892,70042,3,3000,1,"",2559,203,1
"1499",1,7,722,2,892,70042,4,7000,1,"",3314.8,204,1
"1500",1,7,722,2,892,70043,1,2000,1,"",2257.4,401,1
"1501",1,7,722,2,892,70043,2,2000,1,"",2594.9,402,1
"1502",1,7,722,2,892,70044,1,1020,1,"",713.4,1501,1
"1503",1,7,722,2,892,70044,2,3110,1,"",1842.8,1502,1
"1504",1,7,722,2,892,70044,3,5780,1,"",4022.5,1503,1
"1505",1,7,722,2,892,70044,4,3850,1,"",2493.9,1504,1
"1506",1,7,722,2,892,70045,1,640,1,"",407.1,701,1
"1507",1,7,722,2,892,70045,2,2480,1,"",1797.9,702,1
"1508",1,7,722,2,892,70046,1,2200,1,"",9568,1601,1
"1509",1,7,722,2,892,70046,2,2100,1,"",6523,1601,1
"1510",1,7,722,2,892,70047,1,4800,1,"",6396.5,901,1
"1511",1,7,722,2,892,70047,2,2400,1,"",142.6,902,1
"1512",1,7,722,2,892,70048,1,60,2,"",61.4,1101,1
"1513",1,7,722,2,892,70048,2,1200,1,"",201.2,1102,1
"1514",1,7,722,2,892,70048,3,1200,1,"",542.3,1103,1
"1515",1,7,722,2,892,70049,1,1200,2,"",8195,1201,1
"1516",1,7,722,2,892,70049,2,1500,2,"",11762,1202,1
"1517",1,7,722,2,892,70050,1,1200,1,"",4149.8,1401,1
"1518",1,7,722,2,892,70050,2,8000,1,"",5134.2,1402,1
"1519",1,7,722,2,892,70050,3,15100,1,"",911.3,1403,1
"1520",1,7,710,2,2726,70051,1,20000,1,"",1546.5,101,1
"1521",1,7,710,2,2726,70052,1,6250,1,"",5047.4,2301,1
"1522",1,7,710,2,2726,70052,2,2100,1,"",1852.3,2302,1
"1523",1,7,710,2,2726,70053,1,6560,1,"",1818.5,501,1
"1524",1,7,710,2,2726,70053,2,4800,1,"",2450.1,502,1
"1525",1,7,710,2,2726,70053,3,2400,1,"",2894.7,503,1
"1526",1,7,710,2,2726,70054,1,8050,1,"",6845.6,601,1
"1527",1,7,710,2,2726,70054,2,3950,1,"",3291.2,602,1
"1528",1,7,710,2,2726,70055,1,3861,1,"",2940.9,801,1
"1529",1,7,710,2,2726,70055,2,2300,1,"",1787.3,802,1
"1530",1,7,710,2,2726,70055,3,5620,1,"",4577.6,803,1
"1531",1,7,710,2,2726,70055,4,3120,1,"",2345.3,0,1
"1532",1,7,710,2,2726,70056,1,2400,1,"",1352.9,1901,1
"1533",1,7,710,2,2726,70056,2,1600,1,"",1022.5,1902,1
"1534",1,7,710,2,2726,70057,1,2500,1,"",611.8,1201,1
"1535",1,7,710,2,2726,70057,2,6000,1,"",5925,1202,1
"1536",1,7,710,2,2726,70058,1,3950,1,"",2359.6,1401,1
"1537",1,7,710,2,2726,70058,2,2500,1,"",1716.7,1402,1
"1538",1,7,710,2,2726,70059,1,2400,1,"",2626.3,1501,1
"1539",1,7,710,2,2726,70059,2,3600,2,"",1556.1,1502,1
"1540",1,7,710,2,2726,70059,3,1600,1,"",1082.5,1503,1
"1541",1,7,710,2,2726,70060,1,2600,1,"",817,1701,1
"1542",1,7,710,2,2726,70060,2,1200,1,"",548.9,1702,1
"1543",1,7,711,2,2532,70061,1,2260,1,"",1470.5,101,1
"1544",1,7,711,2,2532,70061,2,950,1,"",784.8,102,1
"1545",1,7,711,2,2532,70062,1,1150,1,"",9406,301,1
"1546",1,7,711,2,2532,70062,2,2200,1,"",1306.1,302,1
"1547",1,7,711,2,2532,70062,3,2850,1,"",1698.2,303,1
"1548",1,7,711,2,2532,70062,4,4210,1,"",3187.8,304,1
"1549",1,7,711,2,2532,70063,1,1500,1,"",1246.6,401,1
"1550",1,7,711,2,2532,70063,2,1400,1,"",1116.3,402,1
"1551",1,7,711,2,2532,70064,1,3600,1,"",3712,1601,1
"1552",1,7,711,2,2532,70066,1,1750,1,"",1331.6,901,1
"1553",1,7,711,2,2532,70066,2,1400,1,"",2051.3,902,1
"1554",1,7,711,2,2532,70066,3,800,1,"",1405.3,903,1
"1555",1,7,711,2,2532,70067,1,4800,1,"",1475.3,101,1
"1556",1,7,711,2,2532,70068,1,300,1,"",1411,1201,1
"1557",1,7,711,2,2532,70068,2,7200,1,"",1785,1202,1
"1558",1,7,711,2,2532,70068,3,6000,1,"",2127.8,1203,1
"1559",1,7,711,2,2532,70069,1,1200,1,"",335,2201,1
"1560",1,7,711,2,2532,70069,2,1200,1,"",2050,2202,1
"1561",1,7,711,2,2532,70070,1,1000,1,"",1756.6,1501,1
"1562",1,7,711,2,2532,70070,2,1000,1,"",1827.5,1502,1
"1563",1,7,709,2,1226,70071,1,900,1,"",132.6,1601,1
"1564",1,7,709,2,1226,70071,2,4800,1,"",1240.6,1602,1
"1565",1,7,709,2,1226,70072,1,4850,1,"",3781.9,201,1
"1566",1,7,709,2,1226,70072,2,2480,1,"",1604.4,202,1
"1567",1,7,709,2,1226,70072,3,3900,1,"",2787,203,1
"1568",1,7,709,2,1226,70073,1,3350,1,"",2824.1,401,1
"1569",1,7,709,2,1226,70073,2,7400,1,"",6109.4,402,1
"1570",1,7,709,2,1226,70074,1,7800,1,"",5427.4,501,1
"1571",1,7,709,2,1226,70074,2,7760,1,"",5331.2,502,1
